"id","fdc_id","fdc_id_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"15658","337294","","1","100","5103","Chicken, broilers or fryers, wing, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15659","337294","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15660","337295","","1","100","5103","Chicken, broilers or fryers, wing, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15661","337295","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15662","337296","","1","100","5107","Chicken, broilers or fryers, wing, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15663","337296","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15664","337297","","1","100","5103","Chicken, broilers or fryers, wing, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15665","337297","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15666","337298","","1","100","5103","Chicken, broilers or fryers, wing, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15667","337298","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15668","337299","","1","100","5107","Chicken, broilers or fryers, wing, meat only, cooked, roasted","GM","0","NONE","100","0","0"
"15669","337299","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15670","337300","","1","100","5104","Chicken, broilers or fryers, wing, meat and skin, cooked, stewed","GM","0","NONE","100","0","0"
"15671","337300","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15672","337301","","1","100","5104","Chicken, broilers or fryers, wing, meat and skin, cooked, stewed","GM","0","NONE","100","0","0"
"15673","337301","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15674","337302","","1","100","5108","Chicken, broilers or fryers, wing, meat only, cooked, stewed","GM","0","NONE","100","0","0"
"15675","337302","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15676","337303","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15677","337303","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15678","337303","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15679","337304","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15680","337304","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15681","337305","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15682","337305","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15683","337305","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15684","337306","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15685","337306","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15686","337306","","3","2","4615","Shortening, vegetable, household, composite","GM","0","NONE","2","0","4"
"15687","337307","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15688","337307","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15689","337307","","3","2","1001","Butter, salted","GM","0","NONE","2","0","4"
"15690","337308","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15691","337308","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15692","337308","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15693","337309","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15694","337309","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15695","337309","","3","0.6","4679","Oil, PAM cooking spray, original","GM","0","NONE","0.6","0","4"
"15696","337310","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","803","0"
"15697","337310","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15698","337311","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","803","0"
"15699","337311","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15700","337311","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15701","337312","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","803","0"
"15702","337312","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15703","337312","","3","2","4615","Shortening, vegetable, household, composite","GM","0","NONE","2","0","4"
"15704","337313","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","803","0"
"15705","337313","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15706","337313","","3","2","1001","Butter, salted","GM","0","NONE","2","0","4"
"15707","337314","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","803","0"
"15708","337314","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15709","337314","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15710","337315","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","803","0"
"15711","337315","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15712","337315","","3","0.6","4679","Oil, PAM cooking spray, original","GM","0","NONE","0.6","0","4"
"15713","337316","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","803","0"
"15714","337316","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15715","337317","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15716","337317","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15717","337317","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15718","337317","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15719","337317","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15720","337317","343866","6","7","82101000","Vegetable oil, NFS","GM","0","NONE","7","0","4"
"15721","337318","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15722","337318","","2","0.125","2047","Salt, table","GM","0","NONE","0.125","0","5"
"15723","337318","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15724","337318","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15725","337318","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15726","337319","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15727","337319","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15728","337319","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15729","337319","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15730","337319","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15731","337319","343866","6","7","82101000","Vegetable oil, NFS","GM","0","NONE","7","0","4"
"15732","337320","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15733","337320","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15734","337320","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15735","337320","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15736","337320","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15737","337320","","6","7","4615","Shortening, vegetable, household, composite","GM","0","NONE","7","0","4"
"15738","337321","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15739","337321","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15740","337321","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15741","337321","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15742","337321","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15743","337321","","6","7","1001","Butter, salted","GM","0","NONE","7","0","4"
"15744","337322","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15745","337322","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15746","337322","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15747","337322","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15748","337322","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15749","337322","343866","6","7","82101000","Vegetable oil, NFS","GM","0","NONE","7","0","4"
"15750","337323","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15751","337323","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15752","337323","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15753","337323","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15754","337323","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15755","337323","","6","0.6","4679","Oil, PAM cooking spray, original","GM","0","NONE","0.6","0","4"
"15756","337324","","1","100","5100","Chicken, broilers or fryers, wing, meat and skin, raw","GM","0","NONE","100","804","0"
"15757","337324","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15758","337324","","3","9","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","9","301","0"
"15759","337324","336069","4","6","11100000","Milk, NFS","GM","0","NONE","6","0","0"
"15760","337324","","5","5","1123","Egg, whole, raw, fresh","GM","0","NONE","5","101","0"
"15761","337325","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","804","0"
"15762","337325","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15763","337326","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","804","0"
"15764","337326","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15765","337326","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15766","337327","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","804","0"
"15767","337327","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15768","337327","","3","2","4615","Shortening, vegetable, household, composite","GM","0","NONE","2","0","4"
"15769","337328","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","804","0"
"15770","337328","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15771","337328","","3","2","1001","Butter, salted","GM","0","NONE","2","0","4"
"15772","337329","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","804","0"
"15773","337329","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15774","337329","343866","3","2","82101000","Vegetable oil, NFS","GM","0","NONE","2","0","4"
"15775","337330","","1","100","5105","Chicken, broilers or fryers, wing, meat only, raw","GM","0","NONE","100","804","0"
"15776","337330","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"15777","337330","","3","0.6","4679","Oil, PAM cooking spray, original","GM","0","NONE","0.6","0","4"
"15778","337331","","1","100","21472","Fast Foods, Fried Chicken, Wing, meat and skin and breading","GM","0","NONE","100","0","0"
"15779","337332","","1","100","21472","Fast Foods, Fried Chicken, Wing, meat and skin and breading","GM","0","NONE","100","0","0"
"15780","337333","","1","100","21467","Fast Foods, Fried Chicken, Wing, meat only, skin and breading removed","GM","0","NONE","100","0","0"
"15781","337334","","1","100","5051","Chicken, broilers or fryers, back, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15782","337334","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15783","337335","","1","100","5087","Chicken, broilers or fryers, neck, meat and skin, cooked simmered","GM","0","NONE","100","0","0"
"15784","337335","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15785","337336","","1","100","5007","Chicken, broilers or fryers, meat and skin, cooked, fried, batter","GM","0","NONE","100","0","0"
"15786","337337","","1","100","5018","Chicken, broilers or fryers, skin only, cooked, roasted","GM","0","NONE","100","0","0"
"15787","337337","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15788","337338","","1","100","5335","Chicken, feet, boiled","GM","0","NONE","100","0","0"
"15789","337339","","1","100","5311","Chicken, canned, no broth","GM","0","NONE","100","0","0"
"15790","337340","","1","99.6","5013","Chicken, broilers or fryers, meat only, roasted","GM","0","NONE","99.6","0","0"
"15791","337340","","2","0.4","2047","Salt, table","GM","0","NONE","0.4","0","0"
"15792","337341","","1","100","21401","Fast foods, chicken tenders","GM","0","NONE","100","0","0"
"15793","337342","","1","100","21610","School Lunch, chicken patty, whole grain breaded","GM","0","NONE","100","0","0"
"15794","337343","","1","100","22978","Chicken tenders, breaded, frozen, prepared","GM","0","NONE","100","0","0"
"15795","337344","","1","90","21401","Fast foods, chicken tenders","GM","0","NONE","90","864","0"
"15796","337344","","2","10","1252","Cheese product, pasteurized process, American, vitamin D fortified","GM","0","NONE","10","1","0"
"15797","337345","","1","100","5306","Ground turkey, cooked","GM","0","NONE","100","0","0"
"15798","337345","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15799","337346","","1","100","21229","Fast foods, chicken, breaded and fried, boneless pieces, plain","GM","0","NONE","100","0","0"
"15800","337347","","1","100","21611","School Lunch, chicken nuggets, whole grain breaded","GM","0","NONE","100","0","0"
"15801","337348","","1","100","22974","Chicken, nuggets, dark and white meat, precooked, frozen, not reheated","GM","0","NONE","100","864","0"
"15802","337349","","1","2","5006","Chicken, broilers or fryers, meat and skin, raw","","62751","1 lb as purchased, yield after bone removed","552","804","0"
"15803","337349","343866","2","1.25","82101000","Vegetable oil, NFS","TS","10205","1 cup","5.677","0","4"
"15804","337349","","3","0.25","9152","Lemon juice, raw","C","10205","1 cup","62","0","0"
"15805","337349","","4","1","16123","Soy sauce made from soy and wheat (shoyu)","TS","10205","1 cup","5.313","0","0"
"15806","337349","","5","1","2047","Salt, table","TS","10205","1 cup","6","0","5"
"15807","337349","","6","1","2030","Spices, pepper, black","TS","22000","1 teaspoon","2.1","0","0"
"15808","337349","","7","0.5","2028","Spices, paprika","TS","22000","1 teaspoon","1.05","0","0"
"15809","337349","","8","1","20081","Wheat flour, white, all-purpose, enriched, bleached","C","10205","1 cup","125","305","0"
"15810","337350","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15811","337350","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15812","337350","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0","0"
"15813","337351","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15814","337351","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15815","337351","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0","0"
"15816","337352","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15817","337352","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15818","337352","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0","0"
"15819","337353","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15820","337353","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15821","337353","","3","66","5182","Turkey from whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15822","337354","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15823","337354","","2","10","18376","Bread crumbs, dry, grated, seasoned","GM","0","NONE","10","0","0"
"15824","337354","","3","1.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.5","0","4"
"15825","337354","","4","66","5182","Turkey from whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15826","337355","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15827","337355","","2","1.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.5","0","4"
"15828","337355","","3","10","18376","Bread crumbs, dry, grated, seasoned","GM","0","NONE","10","0","0"
"15829","337355","","4","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0","0"
"15830","337356","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15831","337356","","2","10","18376","Bread crumbs, dry, grated, seasoned","GM","0","NONE","10","0","0"
"15832","337356","","3","1.5","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.5","0","4"
"15833","337356","","4","66","5182","Turkey from whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15834","337357","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15835","337357","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15836","337357","","3","66","5182","Turkey from whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15837","337358","","1","34","5697","Turkey from whole, light meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15838","337358","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15839","337358","","3","66","5186","Turkey, all classes, light meat, cooked, roasted","GM","0","NONE","66","0","0"
"15840","337359","","1","34","5703","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15841","337359","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15842","337359","","3","66","5182","Turkey from whole, light meat, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15843","337360","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15844","337360","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15845","337360","","3","66","5184","Turkey, dark meat from whole, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15846","337361","","1","34","5695","Turkey, dark meat, meat only, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15847","337361","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15848","337361","","3","66","5188","Turkey, from whole, dark meat, cooked, roasted","GM","0","NONE","66","0","0"
"15849","337362","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15850","337362","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15851","337362","","3","66","5184","Turkey, dark meat from whole, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15852","337363","","1","34","5707","Turkey, whole, meat and skin, with added solution, roasted","GM","0","NONE","34","0","0"
"15853","337363","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15854","337363","","3","66","5166","Turkey, whole, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15855","337364","","1","34","5705","Turkey, whole, meat only, with added solution, roasted","GM","0","NONE","34","0","0"
"15856","337364","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15857","337364","","3","66","5168","Turkey, whole, meat only, cooked, roasted","GM","0","NONE","66","0","0"
"15858","337365","","1","34","5707","Turkey, whole, meat and skin, with added solution, roasted","GM","0","NONE","34","0","0"
"15859","337365","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15860","337365","","3","66","5166","Turkey, whole, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15861","337366","","1","34","5707","Turkey, whole, meat and skin, with added solution, roasted","GM","0","NONE","34","0","0"
"15862","337366","","2","1.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.4","0","4"
"15863","337366","","3","1.77","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.77","305","0"
"15864","337366","","4","0.37","2047","Salt, table","GM","0","NONE","0.37","0","5"
"15865","337366","","5","0.21","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","0.21","2152","0"
"15866","337366","","6","1.05","1123","Egg, whole, raw, fresh","GM","0","NONE","1.05","103","0"
"15867","337366","","7","2.5","14429","Beverages, water, tap, municipal","GM","0","NONE","2.5","0","0"
"15868","337366","","8","66","5166","Turkey, whole, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15869","337367","","1","34","5705","Turkey, whole, meat only, with added solution, roasted","GM","0","NONE","34","0","0"
"15870","337367","","2","1.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.4","0","4"
"15871","337367","","3","1.77","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.77","305","0"
"15872","337367","","4","0.37","2047","Salt, table","GM","0","NONE","0.37","0","5"
"15873","337367","","5","0.21","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","0.21","2152","0"
"15874","337367","","6","1.05","1123","Egg, whole, raw, fresh","GM","0","NONE","1.05","103","0"
"15875","337367","","7","2.5","14429","Beverages, water, tap, municipal","GM","0","NONE","2.5","0","0"
"15876","337367","","8","66","5168","Turkey, whole, meat only, cooked, roasted","GM","0","NONE","66","0","0"
"15877","337368","","1","34","5707","Turkey, whole, meat and skin, with added solution, roasted","GM","0","NONE","34","0","0"
"15878","337368","","2","1.4","4615","Shortening, vegetable, household, composite","GM","0","NONE","1.4","0","4"
"15879","337368","","3","1.77","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.77","305","0"
"15880","337368","","4","0.37","2047","Salt, table","GM","0","NONE","0.37","0","5"
"15881","337368","","5","0.21","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","0.21","2152","0"
"15882","337368","","6","1.05","1123","Egg, whole, raw, fresh","GM","0","NONE","1.05","103","0"
"15883","337368","","7","2.5","14429","Beverages, water, tap, municipal","GM","0","NONE","2.5","0","0"
"15884","337368","","8","66","5166","Turkey, whole, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15885","337369","","1","34","5727","Turkey, retail parts, breast, meat and skin, with added solution, raw","GM","0","NONE","34","1851","0"
"15886","337369","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15887","337369","","3","66","5165","Turkey, whole, meat and skin, raw","GM","0","NONE","66","1851","0"
"15888","337370","","1","34","5708","Turkey, retail parts, breast, meat only, with added solution, raw","GM","0","NONE","34","1851","0"
"15889","337370","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15890","337370","","3","66","5167","Turkey, whole, meat only, raw","GM","0","NONE","66","1851","0"
"15891","337371","","1","34","5727","Turkey, retail parts, breast, meat and skin, with added solution, raw","GM","0","NONE","34","1851","0"
"15892","337371","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15893","337371","","3","66","5165","Turkey, whole, meat and skin, raw","GM","0","NONE","66","1851","0"
"15894","337372","","1","100","43390","Turkey, light or dark meat, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0","0"
"15895","337373","","1","100","43390","Turkey, light or dark meat, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0","0"
"15896","337374","","1","100","43391","Turkey, light or dark meat, smoked, cooked, skin and bone removed","GM","0","NONE","100","0","0"
"15897","337375","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15898","337375","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15899","337375","","3","66","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15900","337376","","1","34","5725","Turkey, drumstick, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0","0"
"15901","337376","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15902","337376","","3","66","5739","Turkey, drumstick, from whole bird, meat only, roasted","GM","0","NONE","66","0","0"
"15903","337377","","1","100","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15904","337377","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15905","337378","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15906","337378","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15907","337378","","3","66","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15908","337379","","1","34","5725","Turkey, drumstick, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0","0"
"15909","337379","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15910","337379","","3","66","5739","Turkey, drumstick, from whole bird, meat only, roasted","GM","0","NONE","66","0","0"
"15911","337380","","1","34","5701","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","GM","0","NONE","34","0","0"
"15912","337380","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15913","337380","","3","66","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15914","337381","","1","100","43367","Turkey, drumstick, smoked, cooked, with skin, bone removed","GM","0","NONE","100","0","0"
"15915","337382","","1","100","5194","Turkey, all classes, leg, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15916","337382","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15917","337383","","1","31","5728","Turkey, thigh, from whole bird, meat only, with added solution, roasted","GM","0","NONE","31","0","0"
"15918","337383","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15919","337383","","3","3","5699","Turkey, skin from whole, (light and dark), with added solution, roasted","GM","0","NONE","3","0","0"
"15920","337383","","4","66","5743","Turkey, retail parts, thigh, meat and skin, cooked, roasted","GM","0","NONE","66","0","0"
"15921","337384","","1","34","5728","Turkey, thigh, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0","0"
"15922","337384","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15923","337384","","3","66","5741","Turkey, thigh, from whole bird, meat only, roasted","GM","0","NONE","66","0","0"
"15924","337385","","1","100","5180","Turkey from whole, neck, meat only, cooked, simmered","GM","0","NONE","100","0","0"
"15925","337385","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15926","337386","","1","100","5196","Turkey, all classes, wing, meat and skin, cooked, roasted","GM","0","NONE","100","0","0"
"15927","337386","","2","0.14","2047","Salt, table","TS","10205","1 cup","0.84","0","5"
"15928","337387","","1","34","5730","Turkey, wing, from whole bird, meat only, with added solution, roasted","GM","0","NONE","34","0","0"
"15929","337387","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15930","337387","","3","66","5228","Turkey, wing, from whole bird, meat only, roasted","GM","0","NONE","66","0","0"
"15931","337388","","1","31","5730","Turkey, wing, from whole bird, meat only, with added solution, roasted","GM","0","NONE","31","0","0"
"15932","337388","","2","0.84","2047","Salt, table","GM","0","NONE","0.84","0","5"
"15933","337388","","3","3","5699","Turkey, skin from whole, (light and dark), with added solution, roasted","GM","0","NONE","3","0","0"
